trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
7	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	47.073	3.0	50.073	0.5	CTL02	5.0	0.7440000000000001	11.999000000000002	5.999000000000002	6.0	59.072	0.0	5.999000000000002	6.0	50.073
8	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	50.573	3.0	53.573	4.0	CTL03	6.0	0.7979999999999999	7.0	3.5	3.5	57.573	0.0	3.5	3.5	53.573
10	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	63.072	3.0	66.072	1.5	CTL04	8.0	0.809	11.0	5.5	5.5	74.072	0.0	5.5	5.5	66.072
13	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	79.071	3.0	82.07	0.5	CTL05	8.0	0.728	12.998999999999995	6.5	6.498999999999995	92.07	0.0	6.5	6.498999999999995	82.07
22	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	120.067	3.0	123.067	1.5	CTL06	5.0	0.777	8.99799999999999	4.498999999999995	4.498999999999995	129.065	0.0	4.498999999999995	4.498999999999995	123.067
25	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	134.066	3.0	137.066	2.5	CTL07	5.0	0.86	10.99799999999999	5.498999999999995	5.498999999999995	145.064	0.0	5.498999999999995	5.498999999999995	137.066
33	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	181.563	3.0	184.562	0.5	CTL08	6.0	0.969	12.999000000000024	6.5	6.499000000000024	194.562	0.0	6.5	6.499000000000024	184.562
34	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	185.062	3.0	188.062	1.5	CTL09	9.0	0.6679999999999999	6.999000000000024	3.499000000000024	3.5	192.06100000000004	0.0	3.499000000000024	3.5	188.062
35	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	189.562	3.0	192.562	9.5	CTL10	8.0	0.695	9.0	4.5	4.5	198.562	0.0	4.5	4.5	192.562
36	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	202.061	3.0	205.061	2.0	CTL11	5.0	1.025	24.99799999999999	12.498999999999995	12.498999999999995	227.059	0.0	12.498999999999995	12.498999999999995	205.061
38	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	212.06	3.0	215.06	1.0	CTL12	9.0	0.613	9.998999999999995	4.998999999999995	5.0	222.059	0.0	4.998999999999995	5.0	215.06
