category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	sporting_americanfootball.bmp	old53	1	1	2480	6	1804	
new	fruit_apricot_new.bmp	new04	1	2	4330	6	1804	
old	hard_musical_recorder.bmp	old40	1	1	2787	8	3067	
old	kitchen_big cooking pot.bmp	old28	1	1	2430	6	940	
old	animal_monarch_old.bmp	old08	1	1	3382	5	7158	
old	kitchen_ladle.bmp	old31	1	1	2056	5	2972	
old	vegie_cauliflower.bmp	old72	1	1	2421	5	2211	
old	kitchen_plate.bmp	old35	0	2	4218	5	2211	
old	kitchen_wooden spoon_old.bmp	old39	1	1	2929	5	3243	
old	fruit_watermelon_old.bmp	old71	1	1	6232	6	942	
old	sporting_skipping rope.bmp	old63	1	1	1768	6	1840	
old	musical_acoustic guitar_new.bmp	old42	1	1	2398	5	3109	
old	musical_xylophone_old.bmp	old52	1	1	1664	9	1621	
old	kitchen_peppermill.bmp	old33	1	1	1779	8	3548	
old	fruit_green grapes.bmp	old68	0	2	5453	8	3548	
new	musical_zamponia windflute.bmp	new29	1	2	1682	8	3548	
new	kitchen_kettle_new.bmp	new24	1	2	2429	8	3548	
old	kitchen_martini glass.bmp	old32	1	1	1618	9	1905	
new	sporting_weighlifting.bmp	new25	1	2	1484	9	1905	
old	fruit_pineapple_old.bmp	old70	1	1	3551	6	2065	
old	musical_double bass.bmp	old45	1	1	5349	5	1903	
old	fruit_blackberry_new.bmp	old66	1	1	1642	9	3783	
old	animal_zebra_old.bmp	old13	1	1	1743	9	505	
new	kitchen_fork_old.bmp	new18	1	2	2627	9	505	
old	food_croissant01.bmp	old19	0	2	3625	9	505	
new	fruit_cherry.bmp	old67	1	1	2544	8	2217	
new	musical_bongo drum.bmp	new23	1	2	1807	8	2217	
old	sporting_badminton racquet.bmp	old54	1	1	1686	8	602	
old	vegie_garlic01a.bmp	old74	1	1	2089	9	2276	
new	food_pizza.bmp	new22	1	2	1713	9	2276	
old	animal_parrot.bmp	old09	0	2	4259	9	2276	
old	sporting_mini-trampoline.bmp	old61	1	1	1832	8	614	
old	animal_sheep.bmp	old11	1	1	2068	5	1984	
old	kitchen_scrubbing brush.bmp	old36	0	2	5104	5	1984	
new	kitchen_garlic press.bmp	new07	1	2	1475	5	1984	
new	musical_tambourine_new.bmp	new06	1	2	2672	5	1984	
new	animal_ostrich.bmp	new26	1	2	1420	5	1984	
old	vegie_corn02.bmp	old73	0	2	4026	5	1984	
old	sporting_footballhelmet.bmp	old57	1	1	2217	6	2592	
new	vegie_broccoli.bmp	new36	1	2	3159	6	2592	
new	sporting_golf ball.bmp	new19	1	2	1792	6	2592	
old	animal_penguin.bmp	old10	1	1	2031	8	1861	
new	animal_horse.bmp	new20	1	2	1226	8	1861	
old	vegie_carrot.bmp	old78	1	1	1504	6	1315	
old	kitchen_coffee pot.bmp	old29	1	1	2309	8	3224	
old	food_shellpasta.bmp	old25	1	1	2150	9	1880	
new	sporting_flippers.bmp	new02	1	2	1700	9	1880	
new	kitchen_toaster_old.bmp	new30	1	2	983	9	1880	
new	sporting_basketball_new.bmp	new14	1	2	2478	9	1880	
new	sporting_windsurf.bmp	new31	1	2	2323	9	1880	
old	food_frenchfries.bmp	old20	1	1	2132	9	1246	
old	kitchen_apron.bmp	old27	1	1	1595	6	939	
old	food_baguette01.bmp	old14	1	1	2068	6	1825	
old	sporting_hockey stick_old.bmp	old58	1	1	2887	8	915	
old	sporting_karate clothing.bmp	old60	1	1	1429	9	1331	
old	sporting_fishing rod.bmp	old59	1	1	1533	9	1471	
old	food_cracker02.bmp	old18	0	2	6227	9	1471	
old	food_softcheese.bmp	old24	1	1	1778	5	1521	
new	animal_seal.bmp	new38	1	2	3540	5	1521	
new	fruit_rasberry.bmp	new10	1	2	1645	5	1521	
old	food_bottleofredwine01.bmp	old15	1	1	1762	8	755	
old	sporting_soccer ball_new.bmp	old65	1	1	1764	6	717	
old	food_pickle01a.bmp	old22	1	1	3799	9	3023	
old	food_chocolatemilk.bmp	old17	1	1	2149	6	1047	
new	animal_gorilla.bmp	new15	1	2	3692	6	1047	
new	animal_dolphin_old.bmp	new09	1	2	1711	6	1047	
old	musical_piano_old.bmp	old48	1	1	3073	9	2566	
new	food_bagel01.bmp	new17	1	2	2534	9	2566	
new	kitchen_baking spatula.bmp	new01	1	2	1800	9	2566	
new	animal_pigeon.bmp	new32	1	2	3479	9	2566	
new	animal_giraffe.bmp	new03	1	2	1371	9	2566	
old	animal_frog.bmp	old06	1	1	2107	8	646	
old	vegie_radish.bmp	old77	1	1	1555	9	587	
new	musical_french horn_old.bmp	new12	1	2	3987	9	587	
