category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	kitchen_white strainer.bmp	old38	1	1	1983	5.0	391	
old	food_baguette01.bmp	old14	1	1	5558	8.0	696	
old	fruit_lemon_new.bmp	old69	1	1	2417	9.0	2816	
old	food_shellpasta.bmp	old25	1	1	1519	6.0	1113	
old	musical_harp_new.bmp	old43	1	1	1273	5.0	365	
new	musical_french horn_old.bmp	new12	0	1	3908	6.0	407	
new	musical_bagpipes.bmp	new35	1	2	1484	6.0	407	
new	animal_giraffe.bmp	new03	0	1	2039	8.0	5252	
old	vegie_cauliflower.bmp	old72	1	1	1544	6.0	1594	
old	animal_zebra_old.bmp	old13	1	1	1943	9.0	1977	
old	sporting_rollerblade.bmp	old62	0	2	4257	9.0	1977	
old	musical_xylophone_old.bmp	old52	1	1	1205	9.0	404	
old	musical_accordion_old.bmp	old41	1	1	2425	5.0	4768	
old	animal_camel_new.bmp	old01	1	1	1439	6.0	1508	
old	animal_frog.bmp	old06	0	2	2037	6.0	1508	
new	fruit_granny smith apple.bmp	new16	1	2	1425	6.0	1508	
old	food_toast.bmp	old26	0	2	2510	6.0	1508	
old	sporting_bicycle_old.bmp	old55	0	2	2962	6.0	1508	
new	kitchen_fork_old.bmp	new18	1	2	1273	6.0	1508	
new	sporting_windsurf.bmp	new31	1	2	2428	6.0	1508	
old	kitchen_big cooking pot.bmp	old28	0	2	2433	6.0	1508	
new	sporting_weighlifting.bmp	new25	1	2	1213	6.0	1508	
old	musical_harmonica_new.bmp	old47	1	1	1819	8.0	4049	
old	kitchen_tea cup and saucer.bmp	old37	1	1	2645	9.0	1363	
old	animal_penguin.bmp	old10	0	2	2522	9.0	1363	
new	kitchen_ramekin.bmp	new13	0	1	1444	9.0	2449	
old	food_chocolatemilk.bmp	old17	1	1	1661	6.0	874	
old	animal_siamese cat.bmp	old12	0	2	2462	6.0	874	
new	fruit_cherry.bmp	old67	1	1	1554	5.0	443	
new	animal_ostrich.bmp	new26	1	2	3575	5.0	443	
new	animal_pigeon.bmp	new32	1	2	2998	5.0	443	
old	animal_dalmation_old.bmp	old04	1	1	2316	9.0	2695	
old	animal_sheep.bmp	old11	0	2	2360	9.0	2695	
old	kitchen_ladle.bmp	old31	1	1	1752	9.0	953	
new	animal_seal.bmp	new38	1	2	1144	9.0	953	
new	kitchen_toaster_old.bmp	new30	1	2	1425	9.0	953	
new	food_bagel01.bmp	new17	1	2	2654	9.0	953	
old	sporting_soccer ball_new.bmp	old65	1	1	3787	6.0	419	
old	vegie_radish.bmp	old77	1	1	2382	8.0	438	
old	vegie_mushroom.bmp	old76	1	1	1276	5.0	328	
new	animal_gorilla.bmp	new15	1	2	2232	5.0	328	
new	sporting_flippers.bmp	new02	1	2	1133	5.0	328	
new	vegie_broccoli.bmp	new36	0	1	1301	9.0	312	
new	vegie_snowpea01.bmp	new27	1	2	1826	9.0	312	
old	sporting_badminton racquet.bmp	old54	1	1	2231	9.0	1085	
old	kitchen_scrubbing brush.bmp	old36	1	1	1318	9.0	2152	
old	kitchen_peppermill.bmp	old33	1	1	2216	6.0	2519	
old	sporting_fishing rod.bmp	old59	1	1	3537	5.0	242	
new	food_cookie01.bmp	new11	1	2	2470	5.0	242	
old	kitchen_wooden spoon_old.bmp	old39	1	1	1776	6.0	288	
old	sporting_mini-trampoline.bmp	old61	1	1	1276	9.0	304	
new	animal_horse.bmp	new20	1	2	1522	9.0	304	
old	musical_violin_old.bmp	old51	1	1	3075	5.0	311	
new	food_walnut01c.bmp	new34	0	1	2944	6.0	450	
new	food_pizza.bmp	new22	1	2	1829	6.0	450	
new	vegie_cucumber.bmp	new33	0	1	1474	8.0	654	
old	musical_acoustic guitar_new.bmp	old42	1	1	2178	9.0	330	
new	sporting_baseball bat_new.bmp	new08	0	1	3578	9.0	327	
old	animal_parrot.bmp	old09	0	2	3594	9.0	327	
new	kitchen_garlic press.bmp	new07	1	2	1312	9.0	327	
old	fruit_watermelon_old.bmp	old71	1	1	2033	6.0	327	
old	animal_monarch_old.bmp	old08	0	2	1232	6.0	327	
new	musical_zamponia windflute.bmp	new29	1	2	1117	6.0	327	
old	food_rawchicken.bmp	old23	0	2	893	6.0	327	
old	kitchen_plate.bmp	old35	1	1	3919	5.0	1057	
old	hard_musical_recorder.bmp	old40	1	1	3996	8.0	388	
old	kitchen_coffee pot.bmp	old29	0	2	1570	8.0	388	
new	fruit_apricot_new.bmp	new04	1	2	961	8.0	388	
new	musical_uculele_new.bmp	new39	0	1	1345	6.0	722	
new	musical_bongo drum.bmp	new23	1	2	1387	6.0	722	
new	food_drink.bmp	new05	1	2	1161	6.0	722	
old	musical_drums_old.bmp	old46	1	1	1472	6.0	748	
new	kitchen_spatula_old.bmp	new37	1	2	1403	6.0	748	
old	vegie_carrot.bmp	old78	1	1	2305	8.0	364	
old	musical_clarinet_new.bmp	old44	1	1	1588	5.0	260	
old	vegie_green capsicum.bmp	old75	0	2	3063	5.0	260	
new	sporting_basketball_new.bmp	new14	0	1	4234	5.0	296	
new	food_bread.bmp	new28	1	2	1474	5.0	296	
