category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
new	sporting_windsurf.bmp	new31	0	1	3699	8	759	
old	food_softcheese.bmp	old24	0	2	2115	8	759	
new	musical_zamponia windflute.bmp	new29	1	2	3602	8	759	
new	kitchen_garlic press.bmp	new07	1	2	8912	8	759	
old	kitchen_plate.bmp	old35	1	1	1843	6	753	
old	musical_harmonica_new.bmp	old47	1	1	2274	9	486	
new	food_walnut01c.bmp	new34	0	1	1746	5	755	
new	food_cookie01.bmp	new11	0	1	2860	8	817	
old	animal_monarch_old.bmp	old08	1	1	3470	6	1115	
new	kitchen_fork_old.bmp	new18	0	1	1925	8	696	
old	food_rawchicken.bmp	old23	1	1	6034	9	704	
new	sporting_weighlifting.bmp	new25	0	1	1659	6	472	
old	animal_zebra_old.bmp	old13	1	1	2500	8	1103	
old	kitchen_coffee pot.bmp	old29	1	1	1481	9	741	
new	animal_ostrich.bmp	new26	1	2	4783	9	741	
new	sporting_basketball_new.bmp	new14	0	1	4575	6	527	
old	sporting_badminton racquet.bmp	old54	1	1	5849	8	758	
old	food_pickle01a.bmp	old22	1	1	2504	5	3363	
old	sporting_skipping rope.bmp	old63	1	1	2018	8	1376	
old	vegie_carrot.bmp	old78	1	1	5256	9	1101	
new	sporting_baseball bat_new.bmp	new08	1	2	2864	9	1101	
old	food_shellpasta.bmp	old25	1	1	1285	8	568	
old	food_bottleofredwine01.bmp	old15	1	1	4144	5	1018	
old	animal_dalmation_old.bmp	old04	1	1	3048	6	701	
old	sporting_snow shoes_old.bmp	old64	1	1	2081	6	861	
old	vegie_corn02.bmp	old73	1	1	4113	5	8612	
old	vegie_mushroom.bmp	old76	1	1	2587	8	2139	
old	animal_chimpanzee.bmp	old03	1	1	2356	6	773	
new	fruit_rasberry.bmp	new10	0	1	1293	8	552	
new	kitchen_kettle_new.bmp	new24	1	2	5209	8	552	
new	kitchen_toaster_old.bmp	new30	1	2	6968	8	552	
new	vegie_snowpea01.bmp	new27	1	2	5272	8	552	
old	vegie_cauliflower.bmp	old72	0	2	2253	8	552	
new	musical_bongo drum.bmp	new23	1	2	9833	8	552	
old	animal_frog.bmp	old06	1	1	2760	9	936	
new	musical_tambourine_new.bmp	new06	0	1	5458	8	727	
old	animal_lion_new.bmp	old07	0	2	6610	8	727	
new	kitchen_baking spatula.bmp	new01	0	1	12679	6	27132	
old	hard_musical_recorder.bmp	old40	1	1	7184	5	640	
old	musical_piano_old.bmp	old48	1	1	5133	8	4551	
new	animal_dolphin_old.bmp	new09	1	2	2857	8	4551	
old	musical_clarinet_new.bmp	old44	1	1	9965	6	5919	
old	musical_tuba.bmp	old50	1	1	3457	8	2806	
old	kitchen_martini glass.bmp	old32	1	1	1974	9	1646	
old	sporting_hockey stick_old.bmp	old58	1	1	1634	9	463	
old	musical_harp_new.bmp	old43	1	1	1899	9	1671	
