category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	musical_drums_old.bmp	old46	0	2	6291	9.0	3128	
old	kitchen_coffee pot.bmp	old29	1	1	3184	8.0	2976	
new	animal_pigeon.bmp	new32	1	2	4393	8.0	2976	
old	fruit_green grapes.bmp	old68	1	1	2369	6.0	1361	
new	kitchen_fork_old.bmp	new18	1	2	2882	6.0	1361	
old	musical_acoustic guitar_new.bmp	old42	1	1	1822	5.0	4124	
old	animal_frog.bmp	old06	1	1	2247	8.0	1885	
old	vegie_cauliflower.bmp	old72	1	1	5825	5.0	2064	
old	kitchen_pitcher.bmp	old34	0	2	7228	5.0	2064	
new	animal_gorilla.bmp	new15	0	1	3045	6.0	3778	
new	food_walnut01c.bmp	new34	1	2	7451	6.0	3778	
new	sporting_basketball_new.bmp	new14	1	2	2585	6.0	3778	
new	fruit_cherry.bmp	old67	1	1	1793	9.0	2656	
old	sporting_skipping rope.bmp	old63	0	2	4837	9.0	2656	
old	food_candy.bmp	old16	0	2	4668	9.0	2656	
old	sporting_soccer ball_new.bmp	old65	0	2	2321	9.0	2656	
old	sporting_fishing rod.bmp	old59	1	1	1922	6.0	1220	
old	animal_dalmation_old.bmp	old04	0	2	8890	6.0	1220	
old	fruit_watermelon_old.bmp	old71	0	2	7304	6.0	1220	
new	fruit_granny smith apple.bmp	new16	1	2	1733	6.0	1220	
old	animal_cheetah.bmp	old02	0	2	7087	6.0	1220	
old	musical_double bass.bmp	old45	1	1	2412	6.0	3715	
new	musical_bagpipes.bmp	new35	0	1	4046	9.0	2108	
new	musical_tambourine_new.bmp	new06	1	2	6263	9.0	2108	
old	sporting_footballhelmet.bmp	old57	0	2	2765	9.0	2108	
old	kitchen_apron.bmp	old27	1	1	2334	8.0	1768	
old	food_croissant01.bmp	old19	1	1	2240	6.0	678	
old	sporting_karate clothing.bmp	old60	0	2	2986	6.0	678	
new	sporting_weighlifting.bmp	new25	1	2	10776	6.0	678	
old	sporting_americanfootball.bmp	old53	0	2	2596	6.0	678	
old	musical_xylophone_old.bmp	old52	1	1	2523	5.0	2566	
new	sporting_baseball bat_new.bmp	new08	1	2	4215	5.0	2566	
old	sporting_mini-trampoline.bmp	old61	1	1	4126	9.0	2025	
old	vegie_corn02.bmp	old73	0	2	3247	9.0	2025	
new	sporting_windsurf.bmp	new31	1	2	4373	9.0	2025	
old	musical_clarinet_new.bmp	old44	0	2	6053	9.0	2025	
new	vegie_pumpkin.bmp	new21	1	2	3572	9.0	2025	
new	fruit_rasberry.bmp	new10	1	2	2372	9.0	2025	
old	animal_chimpanzee.bmp	old03	1	1	1653	5.0	4066	
old	musical_harp_new.bmp	old43	0	2	2751	5.0	4066	
old	musical_piano_old.bmp	old48	1	1	2017	8.0	2495	
old	animal_lion_new.bmp	old07	0	2	4026	8.0	2495	
old	kitchen_wooden spoon_old.bmp	old39	0	2	6305	8.0	2495	
old	musical_violin_old.bmp	old51	1	1	3669	9.0	3306	
old	food_baguette01.bmp	old14	1	1	2389	5.0	2285	
new	musical_zamponia windflute.bmp	new29	1	2	6576	5.0	2285	
old	food_toast.bmp	old26	1	1	4354	8.0	3363	
new	vegie_broccoli.bmp	new36	0	1	3005	6.0	2732	
old	food_bottleofredwine01.bmp	old15	0	2	7742	6.0	2732	
old	kitchen_big cooking pot.bmp	old28	0	2	8785	6.0	2732	
new	animal_ostrich.bmp	new26	1	2	2387	6.0	2732	
old	vegie_green capsicum.bmp	old75	0	2	5507	6.0	2732	
old	animal_camel_new.bmp	old01	1	1	1799	9.0	3254	
