	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1100001  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=112531.200'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.029326528
quatern_c	-0.9976234
quatern_d	0.059377875
qoffset_x	101.83502
qoffset_y	-114.36316
qoffset_z	-30.552702
srow_x	[ -3.4914465    0.19689107   0.1450324  101.83502   ]
srow_y	[   0.21270452    3.4692996     0.41075206 -114.36316   ]
srow_z	[  0.1206536  -0.4185624   3.4727857 -30.552702 ]
intent_name	b''
magic	b'n+1'
