	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4 128 128  70  33   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.       10.009489  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1.1e+02;Time=122344.470'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.00018943351
quatern_c	0.9899528
quatern_d	0.14129299
qoffset_x	129.553
qoffset_y	-107.89346
qoffset_z	-125.538086
srow_x	[-1.9998813e+00 -2.3275528e-03 -2.1670381e-02  1.2955299e+02]
srow_y	[ 3.8277947e-03  1.9201450e+00 -5.5948830e-01 -1.0789346e+02]
srow_z	[-2.14562993e-02  5.59497654e-01  1.92002273e+00 -1.25538086e+02]
intent_name	b''
magic	b'n+1'
