	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.    3.5   3.5   3.5   2.11  0.    0.    0.  ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=160735.522;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	1.0005781e-16
quatern_c	-0.9994209
quatern_d	-0.034027353
qoffset_x	113.81598
qoffset_y	-97.55345
qoffset_z	-63.9704
srow_x	[-3.5000000e+00 -6.9999999e-16  4.7610706e-17  1.1381598e+02]
srow_y	[-6.9999999e-16  3.4918950e+00 -2.3805353e-01 -9.7553452e+01]
srow_z	[  0.           0.23805353   3.491895   -63.9704    ]
intent_name	b''
magic	b'n+1'
