	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=12;Time=110702.250'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.029326528
quatern_c	-0.9976234
quatern_d	0.059377875
qoffset_x	110.47826
qoffset_y	-124.39108
qoffset_z	-31.99508
srow_x	[-9.3520892e-01  5.2738681e-02  1.2431337e-01  1.1047826e+02]
srow_y	[ 5.6974426e-02  9.2927670e-01  3.5207283e-01 -1.2439108e+02]
srow_z	[  0.03231793  -0.11211494   2.9766705  -31.99508   ]
intent_name	b''
magic	b'n+1'
