	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.        7.491701  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=65;Time=92345.870'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.02043938
quatern_c	-0.9981388
quatern_d	-0.05706999
qoffset_x	131.2926
qoffset_y	-98.35089
qoffset_z	-50.06929
srow_x	[-1.9981520e+00 -8.0087095e-02  3.1219795e-02  1.3129260e+02]
srow_y	[-8.3123609e-02  1.9853010e+00 -2.2731133e-01 -9.8350891e+01]
srow_z	[ 2.1887992e-02  2.2839884e-01  1.9867952e+00 -5.0069290e+01]
intent_name	b''
magic	b'n+1'
