	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1e+02;Time=115858.190'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0136872055
quatern_c	0.98545074
quatern_d	0.1687687
qoffset_x	126.50612
qoffset_y	-94.812775
qoffset_z	-144.04208
srow_x	[-9.3674242e-01 -2.9948113e-02 -7.3174678e-02  1.2650612e+02]
srow_y	[-2.0632137e-02  8.8374335e-01 -9.9908841e-01 -9.4812775e+01]
srow_z	[-3.1529479e-02  3.1145957e-01  2.8278029e+00 -1.4404208e+02]
intent_name	b''
magic	b'n+1'
