	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0073937 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.4;Time=101331.920'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.011833205
quatern_c	0.04839982
quatern_d	-0.013774281
qoffset_x	-105.4138
qoffset_y	-115.986115
qoffset_z	-115.62581
srow_x	[ 9.9493426e-01  2.8657179e-02  9.6344225e-02 -1.0541380e+02]
srow_y	[-2.63662487e-02  9.99340475e-01 -2.49681119e-02 -1.15986115e+02]
srow_z	[-9.6996084e-02  2.2301421e-02  9.9503487e-01 -1.1562581e+02]
intent_name	b''
magic	b'n+1'
