	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.       10.353154  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1.1e+02;Time=115554.180'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0137961535
quatern_c	0.9995796
quatern_d	0.024076587
qoffset_x	135.2625
qoffset_y	-126.219345
qoffset_z	-64.06615
srow_x	[-1.9989560e+00 -5.5970985e-02 -3.2282151e-02  1.3526250e+02]
srow_y	[-5.43518402e-02  1.99691987e+00 -9.67297330e-02 -1.26219345e+02]
srow_z	[-3.4939472e-02  9.5801957e-02  1.9973981e+00 -6.4066147e+01]
intent_name	b''
magic	b'n+1'
