	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 192 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[1.  1.  1.  1.  2.3 0.  0.  0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3;Time=102849.012;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0001744926
quatern_c	3.3676622e-06
quatern_d	0.019197432
qoffset_x	-93.21566
qoffset_y	-120.60274
qoffset_z	-133.64432
srow_x	[ 9.9926770e-01 -3.8387790e-02  1.3433704e-05 -9.3215660e+01]
srow_y	[ 3.8387973e-02  9.9926287e-01 -3.4879160e-04 -1.2060274e+02]
srow_z	[-3.4462737e-08  3.4905018e-04  9.9999994e-01 -1.3364432e+02]
intent_name	b''
magic	b'n+1'
