	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   2.   2.   2.   9.4  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=96;Time=152324.372;phase=0'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-5.0047455e-17
quatern_c	0.99904823
quatern_d	-0.043619383
qoffset_x	127.393074
qoffset_y	-101.16388
qoffset_z	-59.774467
srow_x	[-2.00000000e+00 -2.00000003e-16 -1.74311886e-17  1.27393074e+02]
srow_y	[-2.0000000e-16  1.9923894e+00  1.7431188e-01 -1.0116388e+02]
srow_z	[  0.          -0.17431149   1.992394   -59.774467  ]
intent_name	b''
magic	b'n+1'
