	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   2.   2.   2.   9.4  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=96;Time=144355.370;phase=0'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	5.027384e-17
quatern_c	-0.9944303
quatern_d	-0.10539631
qoffset_x	127.32803
qoffset_y	-86.56204
qoffset_z	-99.926704
srow_x	[-2.0000000e+00 -2.0000000e-16  4.1923704e-17  1.2732803e+02]
srow_y	[-2.0000000e-16  1.9555665e+00 -4.1923705e-01 -8.6562042e+01]
srow_z	[  0.           0.41923714   1.955566   -99.926704  ]
intent_name	b''
magic	b'n+1'
