	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 74 74 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=141949.750;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0021535773
quatern_c	0.99739367
quatern_d	0.06377105
qoffset_x	109.593544
qoffset_y	-81.52818
qoffset_z	-64.98701
srow_x	[-2.99316525e+00 -4.21780610e-09 -2.22631171e-01  1.09593544e+02]
srow_y	[ 2.5775578e-02  2.9755716e+00 -4.1931316e-01 -8.1528183e+01]
srow_z	[ -0.20074394   0.38206428   3.2656717  -64.98701   ]
intent_name	b''
magic	b'n+1'
