	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 45  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=4.9;Time=111633.182;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.004246842
quatern_c	-0.9790081
quatern_d	-0.20274282
qoffset_x	110.82309
qoffset_y	-61.926117
qoffset_z	-97.62304
srow_x	[-2.9973686e+00  7.1176729e-08  1.3818957e-01  1.1082309e+02]
srow_y	[-4.9892388e-02  2.7532640e+00 -1.3094383e+00 -6.1926117e+01]
srow_z	[  0.11529469   1.1914437    3.0259335  -97.62304   ]
intent_name	b''
magic	b'n+1'
