	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0072689 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=112226.560'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.00437789
quatern_c	0.010339729
quatern_d	0.0008971816
qoffset_x	-92.987854
qoffset_y	-112.320496
qoffset_z	-132.09276
srow_x	[ 9.9978638e-01 -1.7037169e-03  2.0686001e-02 -9.2987854e+01]
srow_y	[ 1.88478513e-03  9.99960065e-01 -8.73667095e-03 -1.12320496e+02]
srow_z	[-2.0670326e-02  8.7737776e-03  9.9974787e-01 -1.3209276e+02]
intent_name	b''
magic	b'n+1'
