	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  80  80  41 310   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        3.        3.        3.3       2.499999  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=105901.250'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0009955142
quatern_c	-0.9608134
quatern_d	-0.2771276
qoffset_x	122.23525
qoffset_y	-72.71331
qoffset_z	-94.85066
srow_x	[-2.9997723e+00  1.5845248e-02  3.6721762e-02  1.2223525e+02]
srow_y	[-4.3672100e-03  2.5391958e+00 -1.7574077e+00 -7.2713310e+01]
srow_z	[ 3.6694042e-02  1.5975711e+00  2.7928774e+00 -9.4850662e+01]
intent_name	b''
magic	b'n+1'
