	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4 128 128  70  33   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.       10.112585  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1e+02;Time=91709.620'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.060277045
quatern_c	0.99778575
quatern_d	0.0014203262
qoffset_x	143.44183
qoffset_y	-92.27219
qoffset_z	-44.83684
srow_x	[-1.9823138e+00 -2.4073382e-01 -1.1171032e-01  1.4344183e+02]
srow_y	[-2.4041478e-01  1.9854586e+00 -1.2437929e-02 -9.2272186e+01]
srow_z	[-1.12395085e-01 -1.10046600e-03  1.99684131e+00 -4.48368416e+01]
intent_name	b''
magic	b'n+1'
