	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=91;Time=152339.388;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0012659682
quatern_c	-0.99715936
quatern_d	0.07331514
qoffset_x	119.61085
qoffset_y	-112.54076
qoffset_z	-25.47028
srow_x	[-9.3694109e-01  1.6194121e-10  1.0357397e-01  1.1961085e+02]
srow_y	[ 4.7338959e-03  9.2741865e-01  4.3851024e-01 -1.1254076e+02]
srow_z	[  0.03201884  -0.13711627   2.9659686  -25.47028   ]
intent_name	b''
magic	b'n+1'
