	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1e+02;Time=83206.810'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.012506127
quatern_c	0.9998101
quatern_d	-0.0140069835
qoffset_x	115.39026
qoffset_y	-101.08165
qoffset_z	-34.55075
srow_x	[-9.3715590e-01  2.3581326e-02 -3.0193325e-02  1.1539026e+02]
srow_y	[ 2.3307748e-02  9.3683887e-01  8.4416889e-02 -1.0108165e+02]
srow_z	[-1.00922985e-02 -2.61359755e-02  2.99866462e+00 -3.45507507e+01]
intent_name	b''
magic	b'n+1'
