	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      9.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1.2e+02;Time=144312.465;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0014843593
quatern_c	-0.99611866
quatern_d	-0.08632502
qoffset_x	117.7684
qoffset_y	-97.05434
qoffset_z	-92.729095
srow_x	[-9.36945796e-01  8.54767507e-11  1.03139535e-01  1.17768402e+02]
srow_y	[-5.5447421e-03  9.2352337e-01 -5.1578724e-01 -9.7054337e+01]
srow_z	[ 3.1750586e-02  1.6127887e-01  2.9535277e+00 -9.2729095e+01]
intent_name	b''
magic	b'n+1'
