	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 80 80 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        3.        3.        3.3       2.499999  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=113549.460'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0020884224
quatern_c	-0.9729017
quatern_d	-0.23077285
qoffset_x	117.04058
qoffset_y	-72.46413
qoffset_z	-81.97396
srow_x	[-2.9987633e+00  7.4760141e-03  9.4385333e-02  1.1704058e+02]
srow_y	[-3.1857975e-02  2.6804371e+00 -1.4816355e+00 -7.2464127e+01]
srow_z	[ 8.0021217e-02  1.3472939e+00  2.9471858e+00 -8.1973961e+01]
intent_name	b''
magic	b'n+1'
