	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1100001  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=111304.370'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.007420626
quatern_c	-0.9992962
quatern_d	-0.036620855
qoffset_x	113.18374
qoffset_y	-93.32681
qoffset_z	-49.840942
srow_x	[-3.4995375e+00  5.2758612e-02  2.1313746e-02  1.1318374e+02]
srow_y	[ 5.1057033e-02  3.4902270e+00 -2.5633776e-01 -9.3326813e+01]
srow_z	[ 2.5118260e-02  2.5599316e-01  3.4905322e+00 -4.9840942e+01]
intent_name	b''
magic	b'n+1'
