	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  39 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1099987  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=121249.500'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.02175552
quatern_c	0.9938712
quatern_d	0.107524246
qoffset_x	118.97096
qoffset_y	-101.913025
qoffset_z	-73.16682
srow_x	[-3.4953902e+00 -1.6159892e-01 -7.8309499e-02  1.1897096e+02]
srow_y	[  -0.14111167    3.4157567    -0.75012964 -101.913025  ]
srow_z	[ -0.11105891   0.7459842    3.4177742  -73.16682   ]
intent_name	b''
magic	b'n+1'
