	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.       10.355303  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1.1e+02;Time=134432.400'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.01223384
quatern_c	0.9981006
quatern_d	0.06017746
qoffset_x	130.8071
qoffset_y	-114.64325
qoffset_z	-68.580185
srow_x	[-1.9993045e+00 -5.0026126e-02 -1.6688164e-02  1.3080710e+02]
srow_y	[-4.7658704e-02  1.9849160e+00 -2.4049352e-01 -1.1464325e+02]
srow_z	[-2.2577757e-02  2.4001199e-01  1.9854200e+00 -6.8580185e+01]
intent_name	b''
magic	b'n+1'
