	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256 150   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[1.  1.  1.  1.  2.3 0.  0.  0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3;Time=142837.455'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.22199151
quatern_c	6.796305e-18
quatern_d	-2.9851267e-17
qoffset_x	-124.67845
qoffset_y	-70.73656
qoffset_z	-110.28661
srow_x	[ 1.0000000e+00  6.1230318e-17  0.0000000e+00 -1.2467845e+02]
srow_y	[-5.5195430e-17  9.0143955e-01 -4.3290251e-01 -7.0736557e+01]
srow_z	[-2.6506910e-17  4.3290499e-01  9.0143436e-01 -1.1028661e+02]
intent_name	b''
magic	b'n+1'
