	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 64 64 42  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.5    3.5    3.5    0.444  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=4.9;Time=94738.042;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.026608232
quatern_c	-0.9991719
quatern_d	0.025749855
qoffset_x	104.58844
qoffset_y	-93.63996
qoffset_z	-57.46432
srow_x	[ -3.4930527    0.18306318   0.12276511 104.58844   ]
srow_y	[  0.1891436    3.4904027    0.17695792 -93.63996   ]
srow_z	[  0.11317307  -0.18324128   3.4933622  -57.46432   ]
intent_name	b''
magic	b'n+1'
