	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.    3.5   3.5   3.5   2.11  0.    0.    0.  ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	5
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=102512.085;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.023834253
quatern_c	-0.9755767
quatern_d	-0.21810202
qoffset_x	118.35848
qoffset_y	-45.815384
qoffset_z	-116.89486
srow_x	[-3.4952283e+00 -1.4649366e-01  1.0917024e-01  1.1835848e+02]
srow_y	[ -0.17903632   3.163044    -1.4876487  -45.815384  ]
srow_z	[ 3.6394052e-02  1.4912050e+00  3.1662254e+00 -1.1689486e+02]
intent_name	b''
magic	b'n+1'
