	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 74 74 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=101534.235;phase=0'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.026810747
quatern_c	-0.9788525
quatern_d	-0.20263597
qoffset_x	102.02331
qoffset_y	-66.16051
qoffset_z	-103.18577
srow_x	[-2.9952812e+00  1.6746235e-01  1.7278615e-02  1.0202331e+02]
srow_y	[  0.14746286   2.749319    -1.3105701  -66.16051   ]
srow_z	[ 8.0901690e-02  1.1887813e+00  3.0285487e+00 -1.0318577e+02]
intent_name	b''
magic	b'n+1'
