	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4 128 128  70  31   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   2.   2.   2.   9.4  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	5
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=96;Time=150321.685;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	5.0315223e-17
quatern_c	0.9935719
quatern_d	0.11320321
qoffset_x	125.649414
qoffset_y	-87.27753
qoffset_z	-76.775375
srow_x	[-2.00000000e+00  2.00000003e-16 -4.49902112e-17  1.25649414e+02]
srow_y	[ 2.0000000e-16  1.9487401e+00 -4.4990212e-01 -8.7277527e+01]
srow_z	[  0.           0.44990212   1.9487401  -76.775375  ]
intent_name	b''
magic	b'n+1'
