	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=10;Time=143256.793;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-1.0228281e-10
quatern_c	-0.997378
quatern_d	-0.072367854
qoffset_x	123.5
qoffset_y	-87.13106
qoffset_z	-79.78282
srow_x	[-9.3750000e-01  1.9228444e-10  1.5612502e-16  1.2350000e+02]
srow_y	[ 1.9027041e-10  9.2768043e-01 -4.3306836e-01 -8.7131058e+01]
srow_z	[ 2.7757499e-11  1.3533394e-01  2.9685757e+00 -7.9782822e+01]
intent_name	b''
magic	b'n+1'
