	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0072751 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=114206.020'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.009635107
quatern_c	0.005156389
quatern_d	0.013790153
qoffset_x	-88.16996
qoffset_y	-118.089966
qoffset_z	-175.79906
srow_x	[ 9.99557555e-01 -2.74766721e-02  1.05769215e-02 -8.81699600e+01]
srow_y	[ 2.76751537e-02  9.99433994e-01 -1.91250145e-02 -1.18089966e+02]
srow_z	[-1.0045353e-02  1.9409444e-02  9.9976116e-01 -1.7579906e+02]
intent_name	b''
magic	b'n+1'
