	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1100001  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=85122.510'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.012506126
quatern_c	0.9998101
quatern_d	-0.014006983
qoffset_x	106.32323
qoffset_y	-91.51289
qoffset_z	-32.660175
srow_x	[-3.4987154e+00  8.8036947e-02 -3.5225488e-02  1.0632323e+02]
srow_y	[ 8.701559e-02  3.497532e+00  9.848620e-02 -9.151289e+01]
srow_z	[ -0.03767791  -0.09757431   3.4984362  -32.660175  ]
intent_name	b''
magic	b'n+1'
