	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.        7.491701  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=65;Time=104323.890'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.015996026
quatern_c	-0.998143
quatern_d	0.03432565
qoffset_x	115.64008
qoffset_y	-130.52359
qoffset_z	-48.397766
srow_x	[-1.9898709e+00  5.7314359e-02  1.9268866e-01  1.1564008e+02]
srow_y	[ 7.0416220e-02  1.9942635e+00  1.3399500e-01 -1.3052359e+02]
srow_z	[  0.18829586  -0.14010042   1.9861836  -48.397766  ]
intent_name	b''
magic	b'n+1'
