	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 74 74 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=162923.737;phase=0'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0
quatern_c	0.93326735
quatern_d	0.3591825
qoffset_x	114.05237
qoffset_y	-32.20169
qoffset_z	-121.41965
srow_x	[ -3.        0.       -0.      114.05237]
srow_y	[ -0.          2.2259276  -2.2124078 -32.20169  ]
srow_z	[   0.           2.0112798    2.4485202 -121.41965  ]
intent_name	b''
magic	b'n+1'
