	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 192 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[1.  1.  1.  1.  2.3 0.  0.  0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3;Time=143705.272;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0
quatern_c	0.0
quatern_d	0.0
qoffset_x	-91.283134
qoffset_y	-96.277115
qoffset_z	-139.04819
srow_x	[  1.         0.         0.       -91.283134]
srow_y	[  0.         1.         0.       -96.277115]
srow_z	[   0.         0.         1.      -139.04819]
intent_name	b''
magic	b'n+1'
