	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0073371 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=145923.600'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.009745914
quatern_c	0.022523733
quatern_d	0.020667356
qoffset_x	-88.599174
qoffset_y	-109.46144
qoffset_z	-116.30412
srow_x	[ 9.9812275e-01 -4.0874399e-02  4.5427117e-02 -8.8599174e+01]
srow_y	[ 4.1752111e-02  9.9895573e-01 -1.8550780e-02 -1.0946144e+02]
srow_z	[-4.4621058e-02  2.0412803e-02  9.9879539e-01 -1.1630412e+02]
intent_name	b''
magic	b'n+1'
