	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0072612 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=120236.170'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.009834525
quatern_c	0.005488736
quatern_d	-0.002534794
qoffset_x	-89.91451
qoffset_y	-128.86598
qoffset_z	-165.69235
srow_x	[ 9.9992371e-01  5.1772082e-03  1.0926885e-02 -8.9914513e+01]
srow_y	[-4.9612760e-03  9.9979371e-01 -1.9695565e-02 -1.2886598e+02]
srow_z	[-1.1026563e-02  1.9639913e-02  9.9974632e-01 -1.6569235e+02]
intent_name	b''
magic	b'n+1'
