	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 40  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.0270271  3.0270271  3.5        0.476      0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=4.9;Time=150620.848;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	5.0427683e-17
quatern_c	0.9912155
quatern_d	0.13225639
qoffset_x	113.210655
qoffset_y	-82.42369
qoffset_z	-87.16999
srow_x	[-3.02702713e+00  3.02702709e-16 -9.17662790e-17  1.13210655e+02]
srow_y	[ 3.0270271e-16  2.9211311e+00 -9.1766274e-01 -8.2423691e+01]
srow_z	[  0.          0.7936538   3.37756   -87.16999  ]
intent_name	b''
magic	b'n+1'
