	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0072657 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=104233.200'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.009445973
quatern_c	0.0031159865
quatern_d	-0.0075080935
qoffset_x	-88.557175
qoffset_y	-106.29317
qoffset_z	-123.18898
srow_x	[ 9.9986255e-01  1.5073889e-02  6.0896468e-03 -8.8557175e+01]
srow_y	[-1.4956076e-02  9.9970883e-01 -1.8937269e-02 -1.0629317e+02]
srow_z	[-6.3732979e-03  1.8843688e-02  9.9980211e-01 -1.2318898e+02]
intent_name	b''
magic	b'n+1'
