	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 74 74 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=145701.235;phase=0'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.018600078
quatern_c	-0.9986572
quatern_d	-0.03379001
qoffset_x	112.43137
qoffset_y	-83.570786
qoffset_z	-73.01407
srow_x	[-2.9907484e+00 -1.0443926e-01  2.3208906e-01  1.1243137e+02]
srow_y	[ -0.11846197   2.9910736   -0.2184692  -83.570786  ]
srow_z	[  0.20344809   0.20632732   3.2845707  -73.01407   ]
intent_name	b''
magic	b'n+1'
