	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.    3.5   3.5   3.5   2.11  0.    0.    0.  ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=133943.353;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	1.0076993e-16
quatern_c	-0.9921147
quatern_d	-0.12533323
qoffset_x	107.489624
qoffset_y	-77.80875
qoffset_z	-89.86695
srow_x	[-3.50000000e+00 -6.99999992e-16  1.74082913e-16  1.07489624e+02]
srow_y	[-6.9999999e-16  3.3900411e+00 -8.7041456e-01 -7.7808746e+01]
srow_z	[  0.           0.87041456   3.390041   -89.86695   ]
intent_name	b''
magic	b'n+1'
