	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   2.   2.   2.   9.4  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=96;Time=105433.350;phase=0'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-1.0001522e-16
quatern_c	0.9998477
quatern_d	-0.017452408
qoffset_x	126.79518
qoffset_y	-107.13132
qoffset_z	-62.16545
srow_x	[-2.0000000e+00 -4.0000001e-16 -1.3959838e-17  1.2679518e+02]
srow_y	[-4.0000001e-16  1.9987817e+00  6.9799192e-02 -1.0713132e+02]
srow_z	[  0.         -0.069799    1.9987872 -62.16545  ]
intent_name	b''
magic	b'n+1'
