	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1100001  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=101853.500'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.025185952
quatern_c	-0.999518
quatern_d	-0.010546397
qoffset_x	102.8302
qoffset_y	-95.95971
qoffset_z	-31.366499
srow_x	[-3.4940321e+00  1.7730726e-01  1.0149935e-01  1.0283020e+02]
srow_y	[ 1.7512609e-01  3.4947810e+00 -7.6393694e-02 -9.5959709e+01]
srow_z	[  0.10521798   0.07118475   3.4976962  -31.366499  ]
intent_name	b''
magic	b'n+1'
