	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 40  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.0270271  3.0270271  3.5        0.476      0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=7.4;Time=161811.850;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	1.00057805e-16
quatern_c	-0.9994209
quatern_d	-0.034027353
qoffset_x	113.81599
qoffset_y	-98.025314
qoffset_z	-64.00256
srow_x	[-3.0270271e+00 -6.0540542e-16  4.7610696e-17  1.1381599e+02]
srow_y	[-6.0540542e-16  3.0200174e+00 -2.3805347e-01 -9.8025314e+01]
srow_z	[  0.           0.20588413   3.4918942  -64.00256   ]
intent_name	b''
magic	b'n+1'
