	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.       10.359937  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1.1e+02;Time=121604.160'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.046957858
quatern_c	-0.99547267
quatern_d	-0.08232418
qoffset_x	138.91803
qoffset_y	-100.547195
qoffset_z	-94.69203
srow_x	[-1.9909722e+00 -1.8460834e-01  4.4154160e-02  1.3891803e+02]
srow_y	[  -0.18935376    1.9640708    -0.32645208 -100.547195  ]
srow_z	[ 1.32280765e-02  3.29159260e-01  1.97268081e+00 -9.46920319e+01]
intent_name	b''
magic	b'n+1'
