	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 80 80 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.         3.         3.3        2.5000002  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=125035.240'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.034313526
quatern_c	0.9753916
quatern_d	0.2174681
qoffset_x	116.438995
qoffset_y	-99.31982
qoffset_z	-106.833755
srow_x	[ -2.9920874    0.18530251  -0.12578313 116.438995  ]
srow_y	[  0.216327    2.709181   -1.3972762 -99.31982  ]
srow_z	[-2.48032175e-02  1.27514708e+00  2.98693562e+00 -1.06833755e+02]
intent_name	b''
magic	b'n+1'
