	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 45  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=7.4;Time=164100.647;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	5.1192143e-17
quatern_c	0.97417337
quatern_d	0.22580126
qoffset_x	106.84321
qoffset_y	-57.028122
qoffset_z	-105.30782
srow_x	[-3.0000000e+00  3.0000001e-16 -1.4517983e-16  1.0684321e+02]
srow_y	[ 3.0000001e-16  2.6940827e+00 -1.4517983e+00 -5.7028122e+01]
srow_z	[   0.           1.3198175    2.963489  -105.30782  ]
intent_name	b''
magic	b'n+1'
