	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=12;Time=151141.870'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.022567943
quatern_c	-0.99180955
quatern_d	-0.12307375
qoffset_x	121.80808
qoffset_y	-86.71353
qoffset_z	-72.86538
srow_x	[-9.3531239e-01 -3.6051486e-02  1.6924660e-01  1.2180808e+02]
srow_y	[-4.7885135e-02  9.0814412e-01 -7.2892267e-01 -8.6713531e+01]
srow_z	[ 4.2473838e-02  2.2995818e-01  2.9051735e+00 -7.2865379e+01]
intent_name	b''
magic	b'n+1'
