	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 64 64 42  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.5    3.5    3.5    0.444  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=4.9;Time=144933.547;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0009324991
quatern_c	-0.99884814
quatern_d	0.042737365
qoffset_x	112.378174
qoffset_y	-100.79264
qoffset_z	-63.404865
srow_x	[-3.49666882e+00 -2.35027628e-07  1.52667731e-01  1.12378174e+02]
srow_y	[ 1.3040184e-02  3.4872084e+00  2.9867446e-01 -1.0079264e+02]
srow_z	[  0.1521099   -0.29895923   3.4838867  -63.404865  ]
intent_name	b''
magic	b'n+1'
