	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 80 80 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.         3.         3.3        2.5000002  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=122628.870'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.022912197
quatern_c	-0.9630686
quatern_d	-0.26784676
qoffset_x	114.96161
qoffset_y	-83.03894
qoffset_z	-93.81197
srow_x	[-2.9954584e+00  1.5687391e-01  5.6309577e-02  1.1496161e+02]
srow_y	[  0.1079183   2.5663989  -1.7048045 -83.03894  ]
srow_z	[  0.12483403   1.545635     2.8249717  -93.81197   ]
intent_name	b''
magic	b'n+1'
