	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1100001  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=104417.310'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.015996026
quatern_c	-0.998143
quatern_d	0.03432565
qoffset_x	99.52721
qoffset_y	-113.18164
qoffset_z	-47.24905
srow_x	[-3.482274    0.10030013  0.33720452 99.52721   ]
srow_y	[   0.12322839    3.4899611     0.2344908  -113.18164   ]
srow_z	[  0.32951775  -0.24517573   3.4758148  -47.24905   ]
intent_name	b''
magic	b'n+1'
