	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=12;Time=102810.480'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0020360388
quatern_c	-0.9943432
quatern_d	-0.106036045
qoffset_x	123.252174
qoffset_y	-95.91528
qoffset_z	-72.96266
srow_x	[-9.37428892e-01  4.95164050e-03  3.33834291e-02  1.23252174e+02]
srow_y	[ 2.6403144e-03  9.1641039e-01 -6.3268828e-01 -9.5915283e+01]
srow_z	[ 1.1241922e-02  1.9767074e-01  2.9323354e+00 -7.2962662e+01]
intent_name	b''
magic	b'n+1'
