	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   2.   2.   2.   9.6  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=96;Time=150437.978;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-1.023918e-10
quatern_c	-0.99844074
quatern_d	-0.055821504
qoffset_x	128.0
qoffset_y	-83.59569
qoffset_z	-72.12833
srow_x	[-2.000000e+00  4.102068e-10  7.979737e-17  1.280000e+02]
srow_y	[ 4.0765041e-10  1.9875358e+00 -2.2293814e-01 -8.3595688e+01]
srow_z	[ 4.5725399e-11  2.2293787e-01  1.9875382e+00 -7.2128326e+01]
intent_name	b''
magic	b'n+1'
