	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0073231 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=151747.790'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.009508017
quatern_c	0.009554362
quatern_d	0.03330415
qoffset_x	-76.07078
qoffset_y	-116.61528
qoffset_z	-125.638565
srow_x	[ 9.9760401e-01 -6.6383608e-02  1.9729702e-02 -7.6070778e+01]
srow_y	[ 6.6747315e-02  9.9760085e-01 -1.8367358e-02 -1.1661528e+02]
srow_z	[-1.84631664e-02  1.96401570e-02  9.99636650e-01 -1.25638565e+02]
intent_name	b''
magic	b'n+1'
