	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=10;Time=130656.747;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	1.0242929e-10
quatern_c	0.9988061
quatern_d	-0.04884977
qoffset_x	120.0
qoffset_y	-110.31361
qoffset_z	-35.653503
srow_x	[-9.3750000e-01  1.9228444e-10 -1.5612518e-17  1.2000000e+02]
srow_y	[ 1.9136681e-10  9.3302566e-01  2.9274881e-01 -1.1031361e+02]
srow_z	[-1.8763687e-11 -9.1483966e-02  2.9856834e+00 -3.5653503e+01]
intent_name	b''
magic	b'n+1'
