	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1100001  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=104112.560'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.006364756
quatern_c	-0.9997687
quatern_d	-0.020533621
qoffset_x	112.44706
qoffset_y	-98.98814
qoffset_z	-40.886814
srow_x	[-3.4997137e+00  4.4635456e-02  3.5875894e-03  1.1244706e+02]
srow_y	[ 4.4450510e-02  3.4967649e+00 -1.4373083e-01 -9.8988136e+01]
srow_z	[ 5.4172683e-03  1.4367343e-01  3.4970472e+00 -4.0886814e+01]
intent_name	b''
magic	b'n+1'
