	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 64 64 42  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.5    3.5    3.5    0.444  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=7.4;Time=153952.035;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.020201156
quatern_c	-0.9936851
quatern_d	-0.10918226
qoffset_x	116.43523
qoffset_y	-73.69847
qoffset_z	-81.88118
srow_x	[ -3.495316    -0.12816727   0.12781861 116.43523   ]
srow_y	[ -0.15286292   3.413698    -0.75716376 -73.69847   ]
srow_z	[  0.09694029   0.7617341    3.4147227  -81.88118   ]
intent_name	b''
magic	b'n+1'
