	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  39 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1099987  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=134623.470'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.01223384
quatern_c	0.9981006
quatern_d	0.06017746
qoffset_x	113.623085
qoffset_y	-98.71934
qoffset_z	-64.277405
srow_x	[-3.49878287e+00 -8.75457227e-02 -2.92042457e-02  1.13623085e+02]
srow_y	[-8.3402731e-02  3.4736030e+00 -4.2086306e-01 -9.8719337e+01]
srow_z	[-3.9511073e-02  4.2002100e-01  3.4744802e+00 -6.4277405e+01]
intent_name	b''
magic	b'n+1'
