	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 40  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.0270271  3.0270271  3.5        0.476      0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=4.9;Time=94844.348;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0
quatern_c	0.9986295
quatern_d	0.05233595
qoffset_x	115.70268
qoffset_y	-81.60744
qoffset_z	-69.41965
srow_x	[ -3.0270271   0.         -0.        115.70268  ]
srow_y	[ -0.          3.0104449  -0.3658496 -81.60744  ]
srow_z	[  0.           0.31641048   3.4808269  -69.41965   ]
intent_name	b''
magic	b'n+1'
