	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      9.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1.2e+02;Time=91659.745;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-1.0241118e-10
quatern_c	-0.9986295
quatern_d	-0.05233595
qoffset_x	123.70268
qoffset_y	-82.097015
qoffset_z	-73.48769
srow_x	[-9.3750000e-01  1.9228444e-10 -1.5612522e-16  1.2370268e+02]
srow_y	[ 1.9123116e-10  9.3236428e-01 -3.1358558e-01 -8.2097015e+01]
srow_z	[ 2.0099157e-11  9.7995438e-02  2.9835677e+00 -7.3487694e+01]
intent_name	b''
magic	b'n+1'
